IDs_interactor_A	IDs_interactor_B	interactor_IDs_databases_A	interactor_IDs_databases_B	Taxid_interactor_A	Taxid_interactor_B	Publication_Identifiers	Confidence_values	Host_organisms	bait_prey_status_A	bait_prey_status_B	Interaction_detection_methods	Interaction_types	Interaction_identifiers	Expansion_methods	Features_interactor_A	Features_interactor_B	Identification_method_participant_A	Identification_method_participant_B	binding_region_A_start	binding_region_A_end	binding_region_B_start	binding_region_B_end	binding_region_A_type	binding_region_B_type	pair_id
P04585	P04585	uniprotkb	uniprotkb	11706	11706	21156026	0.73	-1	prey	bait	"psi-mi:""MI:0411""(enzyme linked immunosorbent assay)"	"psi-mi:""MI:0407""(direct interaction)"	intact:EBI-8540385|mint:MINT-8053597	-	polyprotein fragment:1148-1435(MINT-8053608)|biotin tag:?-?(MINT-8053610)|binding-associated region:171-187(MINT-8053606)	binding-associated region:66-80(MINT-8053602)|polyprotein fragment:1148-1435(MINT-8053600)	"psi-mi:""MI:0411""(enzyme linked immunosorbent assay)"	"psi-mi:""MI:0396""(predetermined participant)"	171	187	66	80	binding_associated_region	binding_associated_region	P04585|P04585
P04585	P04585	uniprotkb	uniprotkb	11706	11706	21156026	0.73	-1	prey	bait	"psi-mi:""MI:0411""(enzyme linked immunosorbent assay)"	"psi-mi:""MI:0407""(direct interaction)"	intact:EBI-8540385|mint:MINT-8053597	-	polyprotein fragment:1148-1435(MINT-8053608)|biotin tag:?-?(MINT-8053610)|binding-associated region:171-187(MINT-8053606)	binding-associated region:66-80(MINT-8053602)|polyprotein fragment:1148-1435(MINT-8053600)	"psi-mi:""MI:0411""(enzyme linked immunosorbent assay)"	"psi-mi:""MI:0396""(predetermined participant)"							P04585|P04585
P04585	P04585	uniprotkb	uniprotkb	11706	11706	21156026	0.73	-1	prey	bait	"psi-mi:""MI:0411""(enzyme linked immunosorbent assay)"	"psi-mi:""MI:0407""(direct interaction)"	intact:EBI-8540385|mint:MINT-8053597	-	polyprotein fragment:1148-1435(MINT-8053608)|biotin tag:?-?(MINT-8053610)|binding-associated region:171-187(MINT-8053606)	binding-associated region:66-80(MINT-8053602)|polyprotein fragment:1148-1435(MINT-8053600)	"psi-mi:""MI:0411""(enzyme linked immunosorbent assay)"	"psi-mi:""MI:0396""(predetermined participant)"	171	187			binding_associated_region		P04585|P04585
P04585	P04585	uniprotkb	uniprotkb	11706	11706	21156026	0.73	-1	prey	bait	"psi-mi:""MI:0411""(enzyme linked immunosorbent assay)"	"psi-mi:""MI:0407""(direct interaction)"	intact:EBI-8540359|mint:MINT-8053571	-	binding-associated region:171-187(MINT-8053593)|biotin tag:?-?(MINT-8053588)|polyprotein fragment:1148-1435(MINT-8053591)	polyprotein fragment:1148-1435(MINT-8053576)|binding-associated region:62-76(MINT-8053574)	"psi-mi:""MI:0411""(enzyme linked immunosorbent assay)"	"psi-mi:""MI:0396""(predetermined participant)"	171	187			binding_associated_region		P04585|P04585
P04585	P04585	uniprotkb	uniprotkb	11706	11706	21156026	0.73	-1	prey	bait	"psi-mi:""MI:0411""(enzyme linked immunosorbent assay)"	"psi-mi:""MI:0407""(direct interaction)"	intact:EBI-8540359|mint:MINT-8053571	-	binding-associated region:171-187(MINT-8053593)|biotin tag:?-?(MINT-8053588)|polyprotein fragment:1148-1435(MINT-8053591)	polyprotein fragment:1148-1435(MINT-8053576)|binding-associated region:62-76(MINT-8053574)	"psi-mi:""MI:0411""(enzyme linked immunosorbent assay)"	"psi-mi:""MI:0396""(predetermined participant)"							P04585|P04585
P04585	P04585	uniprotkb	uniprotkb	11706	11706	21156026	0.73	-1	prey	bait	"psi-mi:""MI:0411""(enzyme linked immunosorbent assay)"	"psi-mi:""MI:0407""(direct interaction)"	intact:EBI-8540359|mint:MINT-8053571	-	binding-associated region:171-187(MINT-8053593)|biotin tag:?-?(MINT-8053588)|polyprotein fragment:1148-1435(MINT-8053591)	polyprotein fragment:1148-1435(MINT-8053576)|binding-associated region:62-76(MINT-8053574)	"psi-mi:""MI:0411""(enzyme linked immunosorbent assay)"	"psi-mi:""MI:0396""(predetermined participant)"	171	187	62	76	binding_associated_region	binding_associated_region	P04585|P04585
P04585	P04585	uniprotkb	uniprotkb	11706	11706	21156026	0.73	-1	prey	bait	"psi-mi:""MI:0411""(enzyme linked immunosorbent assay)"	"psi-mi:""MI:0407""(direct interaction)"	intact:EBI-8540359|mint:MINT-8053571	-	binding-associated region:171-187(MINT-8053593)|biotin tag:?-?(MINT-8053588)|polyprotein fragment:1148-1435(MINT-8053591)	polyprotein fragment:1148-1435(MINT-8053576)|binding-associated region:62-76(MINT-8053574)	"psi-mi:""MI:0411""(enzyme linked immunosorbent assay)"	"psi-mi:""MI:0396""(predetermined participant)"			62	76		binding_associated_region	P04585|P04585
P04585	P04585	uniprotkb	uniprotkb	11706	11706	21156026	0.73	-1	prey	bait	"psi-mi:""MI:0411""(enzyme linked immunosorbent assay)"	"psi-mi:""MI:0407""(direct interaction)"	intact:EBI-8540411|mint:MINT-8053615	-	binding-associated region:171-187(MINT-8053628)|biotin tag:?-?(MINT-8053624)|polyprotein fragment:1148-1435(MINT-8053626)	polyprotein fragment:1148-1435(MINT-8053620)|binding-associated region:94-108(MINT-8053618)	"psi-mi:""MI:0411""(enzyme linked immunosorbent assay)"	"psi-mi:""MI:0396""(predetermined participant)"	171	187			binding_associated_region		P04585|P04585
P04585	P04585	uniprotkb	uniprotkb	11706	11706	21156026	0.73	-1	prey	bait	"psi-mi:""MI:0411""(enzyme linked immunosorbent assay)"	"psi-mi:""MI:0407""(direct interaction)"	intact:EBI-8540411|mint:MINT-8053615	-	binding-associated region:171-187(MINT-8053628)|biotin tag:?-?(MINT-8053624)|polyprotein fragment:1148-1435(MINT-8053626)	polyprotein fragment:1148-1435(MINT-8053620)|binding-associated region:94-108(MINT-8053618)	"psi-mi:""MI:0411""(enzyme linked immunosorbent assay)"	"psi-mi:""MI:0396""(predetermined participant)"							P04585|P04585
P04585	P04585	uniprotkb	uniprotkb	11706	11706	21156026	0.73	-1	prey	bait	"psi-mi:""MI:0411""(enzyme linked immunosorbent assay)"	"psi-mi:""MI:0407""(direct interaction)"	intact:EBI-8540411|mint:MINT-8053615	-	binding-associated region:171-187(MINT-8053628)|biotin tag:?-?(MINT-8053624)|polyprotein fragment:1148-1435(MINT-8053626)	polyprotein fragment:1148-1435(MINT-8053620)|binding-associated region:94-108(MINT-8053618)	"psi-mi:""MI:0411""(enzyme linked immunosorbent assay)"	"psi-mi:""MI:0396""(predetermined participant)"	171	187	94	108	binding_associated_region	binding_associated_region	P04585|P04585
P04585	P04585	uniprotkb	uniprotkb	11706	11706	21156026	0.73	-1	prey	bait	"psi-mi:""MI:0411""(enzyme linked immunosorbent assay)"	"psi-mi:""MI:0407""(direct interaction)"	intact:EBI-8540411|mint:MINT-8053615	-	binding-associated region:171-187(MINT-8053628)|biotin tag:?-?(MINT-8053624)|polyprotein fragment:1148-1435(MINT-8053626)	polyprotein fragment:1148-1435(MINT-8053620)|binding-associated region:94-108(MINT-8053618)	"psi-mi:""MI:0411""(enzyme linked immunosorbent assay)"	"psi-mi:""MI:0396""(predetermined participant)"			94	108		binding_associated_region	P04585|P04585
P04585	P04585	uniprotkb	uniprotkb	11706	11706	21156026	0.73	-1	bait	prey	"psi-mi:""MI:0411""(enzyme linked immunosorbent assay)"	"psi-mi:""MI:0407""(direct interaction)"	intact:EBI-8540437|mint:MINT-8053633	-	polyprotein fragment:1148-1435(MINT-8053636)|binding-associated region:118-132(MINT-8053638)	binding-associated region:171-187(MINT-8053642)|biotin tag:?-?(MINT-8053646)|polyprotein fragment:1148-1435(MINT-8053644)	"psi-mi:""MI:0396""(predetermined participant)"	"psi-mi:""MI:0411""(enzyme linked immunosorbent assay)"			171	187		binding_associated_region	P04585|P04585
P04585	P04585	uniprotkb	uniprotkb	11706	11706	21156026	0.73	-1	bait	prey	"psi-mi:""MI:0411""(enzyme linked immunosorbent assay)"	"psi-mi:""MI:0407""(direct interaction)"	intact:EBI-8540437|mint:MINT-8053633	-	polyprotein fragment:1148-1435(MINT-8053636)|binding-associated region:118-132(MINT-8053638)	binding-associated region:171-187(MINT-8053642)|biotin tag:?-?(MINT-8053646)|polyprotein fragment:1148-1435(MINT-8053644)	"psi-mi:""MI:0396""(predetermined participant)"	"psi-mi:""MI:0411""(enzyme linked immunosorbent assay)"	118	132	171	187	binding_associated_region	binding_associated_region	P04585|P04585
P04585	P04585	uniprotkb	uniprotkb	11706	11706	21156026	0.73	-1	bait	prey	"psi-mi:""MI:0411""(enzyme linked immunosorbent assay)"	"psi-mi:""MI:0407""(direct interaction)"	intact:EBI-8540437|mint:MINT-8053633	-	polyprotein fragment:1148-1435(MINT-8053636)|binding-associated region:118-132(MINT-8053638)	binding-associated region:171-187(MINT-8053642)|biotin tag:?-?(MINT-8053646)|polyprotein fragment:1148-1435(MINT-8053644)	"psi-mi:""MI:0396""(predetermined participant)"	"psi-mi:""MI:0411""(enzyme linked immunosorbent assay)"							P04585|P04585
P04585	P04585	uniprotkb	uniprotkb	11706	11706	21156026	0.73	-1	bait	prey	"psi-mi:""MI:0411""(enzyme linked immunosorbent assay)"	"psi-mi:""MI:0407""(direct interaction)"	intact:EBI-8540437|mint:MINT-8053633	-	polyprotein fragment:1148-1435(MINT-8053636)|binding-associated region:118-132(MINT-8053638)	binding-associated region:171-187(MINT-8053642)|biotin tag:?-?(MINT-8053646)|polyprotein fragment:1148-1435(MINT-8053644)	"psi-mi:""MI:0396""(predetermined participant)"	"psi-mi:""MI:0411""(enzyme linked immunosorbent assay)"	118	132			binding_associated_region		P04585|P04585
P04585	P04585	uniprotkb	uniprotkb	11706	11706	21156026	0.73	-1	prey	bait	"psi-mi:""MI:0411""(enzyme linked immunosorbent assay)"	"psi-mi:""MI:0407""(direct interaction)"	intact:EBI-8540463|mint:MINT-8053651	-	binding-associated region:171-187(MINT-8053664)|polyprotein fragment:1148-1435(MINT-8053662)|biotin tag:?-?(MINT-8053660)	polyprotein fragment:1148-1435(MINT-8053656)|binding-associated region:122-136(MINT-8053654)	"psi-mi:""MI:0411""(enzyme linked immunosorbent assay)"	"psi-mi:""MI:0396""(predetermined participant)"	171	187			binding_associated_region		P04585|P04585
P04585	P04585	uniprotkb	uniprotkb	11706	11706	21156026	0.73	-1	prey	bait	"psi-mi:""MI:0411""(enzyme linked immunosorbent assay)"	"psi-mi:""MI:0407""(direct interaction)"	intact:EBI-8540463|mint:MINT-8053651	-	binding-associated region:171-187(MINT-8053664)|polyprotein fragment:1148-1435(MINT-8053662)|biotin tag:?-?(MINT-8053660)	polyprotein fragment:1148-1435(MINT-8053656)|binding-associated region:122-136(MINT-8053654)	"psi-mi:""MI:0411""(enzyme linked immunosorbent assay)"	"psi-mi:""MI:0396""(predetermined participant)"							P04585|P04585
P04585	P04585	uniprotkb	uniprotkb	11706	11706	21156026	0.73	-1	prey	bait	"psi-mi:""MI:0411""(enzyme linked immunosorbent assay)"	"psi-mi:""MI:0407""(direct interaction)"	intact:EBI-8540463|mint:MINT-8053651	-	binding-associated region:171-187(MINT-8053664)|polyprotein fragment:1148-1435(MINT-8053662)|biotin tag:?-?(MINT-8053660)	polyprotein fragment:1148-1435(MINT-8053656)|binding-associated region:122-136(MINT-8053654)	"psi-mi:""MI:0411""(enzyme linked immunosorbent assay)"	"psi-mi:""MI:0396""(predetermined participant)"	171	187	122	136	binding_associated_region	binding_associated_region	P04585|P04585
P04585	P04585	uniprotkb	uniprotkb	11706	11706	21156026	0.73	-1	prey	bait	"psi-mi:""MI:0411""(enzyme linked immunosorbent assay)"	"psi-mi:""MI:0407""(direct interaction)"	intact:EBI-8540463|mint:MINT-8053651	-	binding-associated region:171-187(MINT-8053664)|polyprotein fragment:1148-1435(MINT-8053662)|biotin tag:?-?(MINT-8053660)	polyprotein fragment:1148-1435(MINT-8053656)|binding-associated region:122-136(MINT-8053654)	"psi-mi:""MI:0411""(enzyme linked immunosorbent assay)"	"psi-mi:""MI:0396""(predetermined participant)"			122	136		binding_associated_region	P04585|P04585
P04585	P04585	uniprotkb	uniprotkb	11706	11706	21156026	0.73	-1	prey	bait	"psi-mi:""MI:0411""(enzyme linked immunosorbent assay)"	"psi-mi:""MI:0407""(direct interaction)"	intact:EBI-8540489|mint:MINT-8053669	-	polyprotein fragment:1148-1435(MINT-8053680)|biotin tag:?-?(MINT-8053682)|binding-associated region:171-187(MINT-8053678)	binding-associated region:126-140(MINT-8053674)|polyprotein fragment:1148-1435(MINT-8053672)	"psi-mi:""MI:0411""(enzyme linked immunosorbent assay)"	"psi-mi:""MI:0396""(predetermined participant)"			126	140		binding_associated_region	P04585|P04585
P04585	P04585	uniprotkb	uniprotkb	11706	11706	21156026	0.73	-1	prey	bait	"psi-mi:""MI:0411""(enzyme linked immunosorbent assay)"	"psi-mi:""MI:0407""(direct interaction)"	intact:EBI-8540489|mint:MINT-8053669	-	polyprotein fragment:1148-1435(MINT-8053680)|biotin tag:?-?(MINT-8053682)|binding-associated region:171-187(MINT-8053678)	binding-associated region:126-140(MINT-8053674)|polyprotein fragment:1148-1435(MINT-8053672)	"psi-mi:""MI:0411""(enzyme linked immunosorbent assay)"	"psi-mi:""MI:0396""(predetermined participant)"	171	187	126	140	binding_associated_region	binding_associated_region	P04585|P04585
P04585	P04585	uniprotkb	uniprotkb	11706	11706	21156026	0.73	-1	prey	bait	"psi-mi:""MI:0411""(enzyme linked immunosorbent assay)"	"psi-mi:""MI:0407""(direct interaction)"	intact:EBI-8540489|mint:MINT-8053669	-	polyprotein fragment:1148-1435(MINT-8053680)|biotin tag:?-?(MINT-8053682)|binding-associated region:171-187(MINT-8053678)	binding-associated region:126-140(MINT-8053674)|polyprotein fragment:1148-1435(MINT-8053672)	"psi-mi:""MI:0411""(enzyme linked immunosorbent assay)"	"psi-mi:""MI:0396""(predetermined participant)"							P04585|P04585
P04585	P04585	uniprotkb	uniprotkb	11706	11706	21156026	0.73	-1	prey	bait	"psi-mi:""MI:0411""(enzyme linked immunosorbent assay)"	"psi-mi:""MI:0407""(direct interaction)"	intact:EBI-8540489|mint:MINT-8053669	-	polyprotein fragment:1148-1435(MINT-8053680)|biotin tag:?-?(MINT-8053682)|binding-associated region:171-187(MINT-8053678)	binding-associated region:126-140(MINT-8053674)|polyprotein fragment:1148-1435(MINT-8053672)	"psi-mi:""MI:0411""(enzyme linked immunosorbent assay)"	"psi-mi:""MI:0396""(predetermined participant)"	171	187			binding_associated_region		P04585|P04585
P04585	P04585	uniprotkb	uniprotkb	11706	11706	21156026	0.73	-1	prey	bait	"psi-mi:""MI:0411""(enzyme linked immunosorbent assay)"	"psi-mi:""MI:0407""(direct interaction)"	intact:EBI-8540523|mint:MINT-8053687	-	polyprotein fragment:1148-1435(MINT-8053698)|biotin tag:?-?(MINT-8053696)|binding-associated region:171-187(MINT-8053700)	binding-associated region:154-168(MINT-8053690)|polyprotein fragment:1148-1435(MINT-8053692)	"psi-mi:""MI:0411""(enzyme linked immunosorbent assay)"	"psi-mi:""MI:0396""(predetermined participant)"			154	168		binding_associated_region	P04585|P04585
P04585	P04585	uniprotkb	uniprotkb	11706	11706	21156026	0.73	-1	prey	bait	"psi-mi:""MI:0411""(enzyme linked immunosorbent assay)"	"psi-mi:""MI:0407""(direct interaction)"	intact:EBI-8540523|mint:MINT-8053687	-	polyprotein fragment:1148-1435(MINT-8053698)|biotin tag:?-?(MINT-8053696)|binding-associated region:171-187(MINT-8053700)	binding-associated region:154-168(MINT-8053690)|polyprotein fragment:1148-1435(MINT-8053692)	"psi-mi:""MI:0411""(enzyme linked immunosorbent assay)"	"psi-mi:""MI:0396""(predetermined participant)"	171	187	154	168	binding_associated_region	binding_associated_region	P04585|P04585
P04585	P04585	uniprotkb	uniprotkb	11706	11706	21156026	0.73	-1	prey	bait	"psi-mi:""MI:0411""(enzyme linked immunosorbent assay)"	"psi-mi:""MI:0407""(direct interaction)"	intact:EBI-8540523|mint:MINT-8053687	-	polyprotein fragment:1148-1435(MINT-8053698)|biotin tag:?-?(MINT-8053696)|binding-associated region:171-187(MINT-8053700)	binding-associated region:154-168(MINT-8053690)|polyprotein fragment:1148-1435(MINT-8053692)	"psi-mi:""MI:0411""(enzyme linked immunosorbent assay)"	"psi-mi:""MI:0396""(predetermined participant)"							P04585|P04585
P04585	P04585	uniprotkb	uniprotkb	11706	11706	21156026	0.73	-1	prey	bait	"psi-mi:""MI:0411""(enzyme linked immunosorbent assay)"	"psi-mi:""MI:0407""(direct interaction)"	intact:EBI-8540523|mint:MINT-8053687	-	polyprotein fragment:1148-1435(MINT-8053698)|biotin tag:?-?(MINT-8053696)|binding-associated region:171-187(MINT-8053700)	binding-associated region:154-168(MINT-8053690)|polyprotein fragment:1148-1435(MINT-8053692)	"psi-mi:""MI:0411""(enzyme linked immunosorbent assay)"	"psi-mi:""MI:0396""(predetermined participant)"	171	187			binding_associated_region		P04585|P04585
P04585	P04585	uniprotkb	uniprotkb	11706	11706	21156026	0.73	-1	bait	prey	"psi-mi:""MI:0411""(enzyme linked immunosorbent assay)"	"psi-mi:""MI:0407""(direct interaction)"	intact:EBI-8540573|mint:MINT-8053705	-	polyprotein fragment:1148-1435(MINT-8053708)|binding-associated region:170-184(MINT-8053710)	binding-associated region:171-187(MINT-8053714)|polyprotein fragment:1148-1435(MINT-8053716)|biotin tag:?-?(MINT-8053718)	"psi-mi:""MI:0396""(predetermined participant)"	"psi-mi:""MI:0411""(enzyme linked immunosorbent assay)"			171	187		binding_associated_region	P04585|P04585
P04585	P04585	uniprotkb	uniprotkb	11706	11706	21156026	0.73	-1	bait	prey	"psi-mi:""MI:0411""(enzyme linked immunosorbent assay)"	"psi-mi:""MI:0407""(direct interaction)"	intact:EBI-8540573|mint:MINT-8053705	-	polyprotein fragment:1148-1435(MINT-8053708)|binding-associated region:170-184(MINT-8053710)	binding-associated region:171-187(MINT-8053714)|polyprotein fragment:1148-1435(MINT-8053716)|biotin tag:?-?(MINT-8053718)	"psi-mi:""MI:0396""(predetermined participant)"	"psi-mi:""MI:0411""(enzyme linked immunosorbent assay)"	170	184	171	187	binding_associated_region	binding_associated_region	P04585|P04585
P04585	P04585	uniprotkb	uniprotkb	11706	11706	21156026	0.73	-1	bait	prey	"psi-mi:""MI:0411""(enzyme linked immunosorbent assay)"	"psi-mi:""MI:0407""(direct interaction)"	intact:EBI-8540573|mint:MINT-8053705	-	polyprotein fragment:1148-1435(MINT-8053708)|binding-associated region:170-184(MINT-8053710)	binding-associated region:171-187(MINT-8053714)|polyprotein fragment:1148-1435(MINT-8053716)|biotin tag:?-?(MINT-8053718)	"psi-mi:""MI:0396""(predetermined participant)"	"psi-mi:""MI:0411""(enzyme linked immunosorbent assay)"							P04585|P04585
P04585	P04585	uniprotkb	uniprotkb	11706	11706	21156026	0.73	-1	bait	prey	"psi-mi:""MI:0411""(enzyme linked immunosorbent assay)"	"psi-mi:""MI:0407""(direct interaction)"	intact:EBI-8540573|mint:MINT-8053705	-	polyprotein fragment:1148-1435(MINT-8053708)|binding-associated region:170-184(MINT-8053710)	binding-associated region:171-187(MINT-8053714)|polyprotein fragment:1148-1435(MINT-8053716)|biotin tag:?-?(MINT-8053718)	"psi-mi:""MI:0396""(predetermined participant)"	"psi-mi:""MI:0411""(enzyme linked immunosorbent assay)"	170	184			binding_associated_region		P04585|P04585
P04585	P04585	uniprotkb	uniprotkb	11706	11706	21156026	0.73	-1	prey	bait	"psi-mi:""MI:0411""(enzyme linked immunosorbent assay)"	"psi-mi:""MI:0407""(direct interaction)"	intact:EBI-8540613|mint:MINT-8053723	-	binding-associated region:171-187(MINT-8053736)|polyprotein fragment:1148-1435(MINT-8053734)|biotin tag:?-?(MINT-8053732)	polyprotein fragment:1148-1435(MINT-8053728)|binding-associated region:182-196(MINT-8053726)	"psi-mi:""MI:0411""(enzyme linked immunosorbent assay)"	"psi-mi:""MI:0396""(predetermined participant)"	171	187			binding_associated_region		P04585|P04585
P04585	P04585	uniprotkb	uniprotkb	11706	11706	21156026	0.73	-1	prey	bait	"psi-mi:""MI:0411""(enzyme linked immunosorbent assay)"	"psi-mi:""MI:0407""(direct interaction)"	intact:EBI-8540613|mint:MINT-8053723	-	binding-associated region:171-187(MINT-8053736)|polyprotein fragment:1148-1435(MINT-8053734)|biotin tag:?-?(MINT-8053732)	polyprotein fragment:1148-1435(MINT-8053728)|binding-associated region:182-196(MINT-8053726)	"psi-mi:""MI:0411""(enzyme linked immunosorbent assay)"	"psi-mi:""MI:0396""(predetermined participant)"							P04585|P04585
P04585	P04585	uniprotkb	uniprotkb	11706	11706	21156026	0.73	-1	prey	bait	"psi-mi:""MI:0411""(enzyme linked immunosorbent assay)"	"psi-mi:""MI:0407""(direct interaction)"	intact:EBI-8540613|mint:MINT-8053723	-	binding-associated region:171-187(MINT-8053736)|polyprotein fragment:1148-1435(MINT-8053734)|biotin tag:?-?(MINT-8053732)	polyprotein fragment:1148-1435(MINT-8053728)|binding-associated region:182-196(MINT-8053726)	"psi-mi:""MI:0411""(enzyme linked immunosorbent assay)"	"psi-mi:""MI:0396""(predetermined participant)"	171	187	182	196	binding_associated_region	binding_associated_region	P04585|P04585
P04585	P04585	uniprotkb	uniprotkb	11706	11706	21156026	0.73	-1	prey	bait	"psi-mi:""MI:0411""(enzyme linked immunosorbent assay)"	"psi-mi:""MI:0407""(direct interaction)"	intact:EBI-8540613|mint:MINT-8053723	-	binding-associated region:171-187(MINT-8053736)|polyprotein fragment:1148-1435(MINT-8053734)|biotin tag:?-?(MINT-8053732)	polyprotein fragment:1148-1435(MINT-8053728)|binding-associated region:182-196(MINT-8053726)	"psi-mi:""MI:0411""(enzyme linked immunosorbent assay)"	"psi-mi:""MI:0396""(predetermined participant)"			182	196		binding_associated_region	P04585|P04585
P04585	P04585	uniprotkb	uniprotkb	11706	11706	21156026	0.73	-1	prey	bait	"psi-mi:""MI:0411""(enzyme linked immunosorbent assay)"	"psi-mi:""MI:0407""(direct interaction)"	intact:EBI-8540666|mint:MINT-8053741	-	binding-associated region:171-187(MINT-8053750)|polyprotein fragment:1148-1435(MINT-8053752)|biotin tag:?-?(MINT-8053754)	binding-associated region:210-224(MINT-8053746)|polyprotein fragment:1148-1435(MINT-8053744)	"psi-mi:""MI:0411""(enzyme linked immunosorbent assay)"	"psi-mi:""MI:0396""(predetermined participant)"	171	187	210	224	binding_associated_region	binding_associated_region	P04585|P04585
